Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12948,KY,Electric Vehicle (EV) Fee,"Beginning January 1, 2024, in addition to standard vehicle registration
fees, EV owners must pay an annual fee of \$120 and hybrid electric
vehicle and electric motorcycle owners must pay an annual fee of \$60.

(Reference [Kentucky Revised Statutes 138.32](https://legislature.ky.gov/Law/Statutes/Pages/default.aspx))",2022-04-14 00:00:00 UTC,,false,69,Laws and Regulations,"",2022-06-13 18:09:30 UTC,,,,"",ELEC|PHEV,"",EVFEE|FUEL,FLEET|IND,https://legislature.ky.gov/Law/Statutes/Pages/default.aspx
12953,CT,Electric Vehicle (EV) Charging Station Policies for Condominiums,"Beginning October 1, 2022, condominium associations may not prohibit or
restrict the installation or use of EV charging stations. These entities
may put reasonable restrictions on EV charging stations, but the
policies may not discourage or add obstacles to the use of EV charging
stations. Reasonable restrictions may not increase the cost of the EV
charging station or reduce its efficiency or performance. The EV
charging station installer must obtain appropriate approvals from the
common interest development association, comply with applicable
architectural standards, engage a licensed installation contractor,
provide a certificate of insurance, register the EV charging station
with the association, meet health and building standards, and pay for
the electricity usage, maintenance, and other costs associated with the
EV charging station until it is removed by the homeowner.

(Reference [Senate Bill 4, 2022](https://www.cga.ct.gov/))",2022-05-10 00:00:00 UTC,,false,110,Laws and Regulations,"",2022-06-13 18:44:54 UTC,,,,"",ELEC|PHEV,"",RTC,MUD|IND,https://www.cga.ct.gov/
12954,CT,Electric Vehicle (EV) Charging Station Policies for Rental Properties,"Landlords must approve a tenant's written request to install an EV
charging station in their designated parking space. This requirement
takes effect at different times based on the number of units a landlord
owns, according to the following schedule:

  Number of Units Owned              Effective Date
  ---------------------------------- -----------------
  250 or more                        October 1, 2022
  At least 50 but no more than 250   October 1, 2023
  Less than 50                       October 1, 2024

All modifications and improvements must comply with federal, state, and
local laws and all applicable zoning and land use requirements,
covenants, conditions, and restrictions. The EV charging station
installer is responsible for the cost of the installation, maintenance,
repair, removal, or replacement of the equipment; electricity
consumption; and any resulting damage to the EV charging station or
surrounding area. The EV charging station must be designated as a
fixture of the rental property if not removed upon the termination of
the lease. Additional terms, conditions, or exclusions may apply.

(Reference [Senate Bill 4, 2022](https://www.cga.ct.gov/))",2022-05-10 00:00:00 UTC,,false,115,Laws and Regulations,"",2022-06-13 18:58:04 UTC,,,,"",ELEC|PHEV,"",RTC,MUD|IND,https://www.cga.ct.gov/
12956,CT,Electric Vehicle (EV) Charging Station Policies at State Agencies,"Beginning October 1, 2022, an individual may not park a motor vehicle in
a state agency parking space equipped with an EV charging station unless
the vehicle is an EV. EVs may not charge longer than the maximum time
limit set by each state agency. State agencies must assess and collect
fees from public and employee users to recover EV charging station
installation costs unless users are charging a state-owned EV.

(Reference [House Bill 5506, 2022](https://www.cga.ct.gov/))",2022-05-10 00:00:00 UTC,,false,126,Laws and Regulations,"",2022-06-13 18:54:49 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV|IND,https://www.cga.ct.gov/
12962,NM,Residential Electric Vehicle (EV) Charging Station Program  – Xcel Energy,"The Xcel Energy EV Accelerate at Home program provides residential
customers with a Level 2 EV charging station for a flat monthly fee. The
fee covers EV charging station installation and maintenance by an Xcel
Energy approved electrician. For more information, see the Xcel Energy
[Driving Toward an Electric
Future](https://nm.my.xcelenergy.com/s/our-commitment/ev-vision)
website.
",,,false,35,Utility/Private Incentives,"",2022-06-14 14:56:41 UTC,,,,"",ELEC|PHEV,LOANS|OTHER,"",IND,""
12966,NM,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Credit – Xcel Energy ,"Xcel Energy offers residential customers enrolled in a time-of-use rate
a rebate of up to \$500 for the installation of a dedicated electrical
circuit to support a Level 2 EV charging station. Income-eligible
applicants may receive a rebate of up to \$2,500. Customers who charge
EVs during off-peak periods are eligible for an annual credit of \$50.
For more information see the Xcel Energy [Driving Toward an Electric
Future](https://nm.my.xcelenergy.com/s/our-commitment/ev-vision)
website.
",,,false,40,Utility/Private Incentives,"",2022-06-14 15:04:07 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,""
12967,KS,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Rate – Evergy,"Evergy offers residential customers a \$250 rebate for the purchase of a
Level 2 EV Charger. Evergy offers an additional \$250 rebate when
customers sign up for an EV TOU rate. To receive the additional rebate,
Kansas Central region customers must enroll in either the EV Plan or the
TOU Plan rate, and Kansas Metro region customers must enroll in the TOU
Plan rate. For more information, including TOU rate option details, see
the Evergy [EV Charging
Rebate](https://www.evergy.com/ways-to-save/discounts-link/ev-charging)
website.
",,,false,10,Utility/Private Incentives,"",2022-06-14 17:14:18 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",STATION|IND,""
12968,CT,Hydrogen and Electric Vehicle (EV) Rebate Program Administration,"The Connecticut Department of Energy and Environmental Protection (DEEP)
must further develop the [Connecticut Hydrogen and Electric Automobile
Purchase Rebate](https://afdc.energy.gov/laws/11609) (CHEAPR) program
by:

-   Establishing an Advisory Board of various government and industry
    members to direct the allocation of CHEAPR funds;
-   Providing at least 3 million dollars of rebates and vouchers to
    residents for the purchase or lease of new or pre-owned EV or fuel
    cell electric vehicle annually;
-   Prioritizing the allocation of funds to residents of environmental
    justice communities;
-   Beginning on June 20, 2024, reporting annually on the effectiveness
    of the CHEAPR program; and,
-   Conducting outreach programs and marketing campaigns for the
    promotion of the program.

(Reference [Senate Bill 4, 2022](https://www.cga.ct.gov/))",2022-05-10 00:00:00 UTC,,false,135,Laws and Regulations,"",2022-06-14 19:24:48 UTC,,,,"",ELEC|HY|PHEV,"",AIRQEMISSIONS,FLEET|GOV|IND,https://www.cga.ct.gov/
12983,LA,Alternative Fuel Access Policies for Local Governments,"Local governments may not adopt an ordinance, rule, or law that limits
consumer access to alternative transportation fuels, including biofuel,
compressed natural gas, electricity, hydrogen, propane, and renewable
diesel.

(Reference [Senate Bill 354, 2022](https://legis.la.gov/legis/home.aspx) and [Louisiana Revised Statutes 49:3051](http://www.legis.state.la.us/))",2022-07-17 00:00:00 UTC,,false,120,Laws and Regulations,"",2022-07-08 16:29:27 UTC,,,,"",BIOD|ETH|ELEC|HY|NG|OTHER|PHEV|LPG|RD,"",RTC,GOV|IND,https://legis.la.gov/legis/home.aspx|http://www.legis.state.la.us/
12994,MI,Electric Vehicle (EV) and EV Charging Station Rebate – Great Lakes Energy (GLE),"GLE offers a \$500 rebate to customers who purchase and install a Level
2 EV charging station. Customers who also purchase or lease a new EV are
eligible for a rebate of \$1,000. For more information, including
application materials, see the GLE [Energy
Wise](https://www.gtlakes.com/energy-wise/) website.
",,,false,65,Utility/Private Incentives,"",2022-07-10 20:18:52 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13004,MO,Electric Vehicle (EV) Charging Station Rebate – Kirkwood Electric,"Kirkwood Electric offers residential and business customers a \$300
rebate for the installation of a Level 2 EV charging station. Applicants
are limited to one rebate per location annually. For more information,
see the [Kirkwood Electric Energy
Efficiency](https://www.kirkwoodelectric.org/residential/energy-efficiency)
website.
",,,false,35,Utility/Private Incentives,"",2022-08-08 14:03:10 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|IND,""
13006,DE,Electric Vehicle (EV) Charging Station Local Permitting Policies ,"By July 1, 2023, municipalities having a population of more than 30,000
people must adopt an ordinance that establishes a permitting procedure
for the installation of curbside residential EV charging stations. The
ordinance must

-   Require EV charging station installation is completed by a licensed
    electrician;
-   Require the written permission of the owner of the property on which
    the EV charging station will be installed;
-   Establish reasonable restrictions on the type of EV charging
    stations that may be installed;
-   Provide that the municipality must approve or deny a permit within
    90 days of receipt of a permit application; and,\
-   Provide that an EV charging station may not affect a proposed State
    right-of-way or easement area without approval by the Department of
    Transportation.

(Reference [ Senate Bill 187, 2022](https://legis.delaware.gov/) and [Delaware Administrative Code Title 22, Chapter 1, Section 119](https://delcode.delaware.gov/index.html))",2022-06-14 00:00:00 UTC,,false,65,Laws and Regulations,"",2022-08-10 21:14:50 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|GOV|IND,https://legis.delaware.gov/|https://delcode.delaware.gov/index.html
13007,AZ,Residential Electric Vehicle (EV) Charging Station Rebate - Salt River Project (SRP),"SRP offers residential customers a \$250 rebate for the purchase of a
qualifying Level 2 EV charging station. A \$50 bill credit is available
for customers who join the SRP [EV
Community](https://www.srpnet.com/energy-savings-rebates/home/join-ev-community).
For more information, including eligibility requirements, see the SRP
[EV Benefits and
Savings](https://www.srpnet.com/energy-savings-rebates/home/ev-benefits-savings)
website.
",,,false,45,Utility/Private Incentives,"",2022-08-11 14:19:58 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13009,CO,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Rate – Xcel Energy,"Xcel Energy offers residential customers a rebate of up to \$500 for the
purchase and installation of a qualified Level 2 EV charging station.
Income-qualified residents may receive up to \$1,300. Income-qualified
residents are households with income levels below 60% of Colorado's
median income, 200% of the relevant federal poverty level, or 80% of the
area median income. To be eligible, customers must also enroll in a TOU
rate. For more information, see the Xcel Energy [EV Charger and Wiring
Rebate](https://ev.xcelenergy.com/home-wiring-rebate) website.
",,,false,102,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,RBATE|TOU,"",IND,""
13010,CO,Electric Vehicle (EV) Charging Station Program – Xcel Energy,"The Xcel Energy EV Accelerate at Home program provides residential
customers with a Level 2 EV charging station for a monthly fee. The fee
includes EV charging station installation and maintenance by an Xcel
Energy electrician. For more information, see the Xcel Energy [Driving
Toward an Electric
Future](https://nm.my.xcelenergy.com/s/our-commitment/ev-vision)
website.
",,,false,104,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,RBATE|TOU,"",IND,""
13016,AZ,Electric Vehicle (EV) Charging Station Rebate - Arizona Public Service Company (APS),"APS offers residential customers a \$250 rebate for the purchase of a
qualifying Level 2 EV charging station. Additionally, customers who
enroll in the APS Smart Charge Program may earn an \$25 bill credit and
an additional \$5 annual credit. For more information, including
eligibility requirements, see the APS [EV Smart Charger
Rebate](https://www.aps.com/en/Residential/Save-Money-and-Energy/Your-Energy-Your-Options/Rebates/EV-Smart-Charger-Rebate)
and [SmartCharge](https://www.smartevrewards.com/aps/) websites.
",,,false,42,Utility/Private Incentives,"",2022-08-11 23:14:10 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
