"answerCount","creationTime","id","originalTitle","qid","title","url"
"224","2013-12-25T06:21:29.423Z","UXVlc3Rpb25AMDoxNTE2MDIy","{""sections"": [{""spans"": [{""text"": ""What are some of the most ridiculous markups that you've seen on a medical bill?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1516022","What are some of the most ridiculous markups that you've seen on a medical bill?","https://www.quora.com/What-are-some-of-the-most-ridiculous-markups-that-youve-seen-on-a-medical-bill"
"148","2015-04-29T19:59:35.271Z","UXVlc3Rpb25AMDozODk2OTkw","{""sections"": [{""spans"": [{""text"": ""I was out with my girlfriend at around 12 am when a group of people on bikes chased us, harassed her, and made sick comments. I was very angry, but simply requested that they leave us alone. Did I do the wrong thing? Why do some men behave like this?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3896990","I was out with my girlfriend at around 12 am when a group of people on bikes chased us, harassed her, and made sick comments. I was very angry, but simply requested that they leave us alone. Did I do the wrong thing? Why do some men behave like this?","https://www.quora.com/I-was-out-with-my-girlfriend-at-around-12-am-when-a-group-of-people-on-bikes-chased-us-harassed-her-and-made-sick-comments-I-was-very-angry-but-simply-requested-that-they-leave-us-alone-Did-I-do-the-wrong-thing-Why-do-some-men-behave-like-this"
"92","2012-12-31T06:10:18.690Z","UXVlc3Rpb25AMDo5MDU5MTI=","{""sections"": [{""spans"": [{""text"": ""What are ways to get rid of the U.S. public (national) debt?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","905912","What are ways to get rid of the U.S. public (national) debt?","https://www.quora.com/What-are-ways-to-get-rid-of-the-U-S-public-national-debt"
"218","2020-12-20T12:29:00.104Z","UXVlc3Rpb25AMDo4MzMzNzI0Mw==","{""sections"": [{""spans"": [{""text"": ""If a US citizen breaks a leg in England while visiting there, how does the health service bill the US citizen or is the service free?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","83337243","If a US citizen breaks a leg in England while visiting there, how does the health service bill the US citizen or is the service free?","https://www.quora.com/If-a-US-citizen-breaks-a-leg-in-England-while-visiting-there-how-does-the-health-service-bill-the-US-citizen-or-is-the-service-free"
"229","2019-07-31T01:29:27.571Z","UXVlc3Rpb25AMDo1MzU5Nzk1OQ==","{""sections"": [{""spans"": [{""text"": ""Would Canada have joined WW II, if the US had refused to help Britain?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","53597959","Would Canada have joined WW II, if the US had refused to help Britain?","https://www.quora.com/Would-Canada-have-joined-WW-II-if-the-US-had-refused-to-help-Britain"
"276","2022-07-24T22:00:41.726Z","UXVlc3Rpb25AMDoxMjM0NjAyNTc=","{""sections"": [{""spans"": [{""text"": ""As a European, it seems to me that the US is really just California and New York. Take them away and no one outside the US cares about the place. Why isn't the US more like Europe, with cultural richness and things of value and interest everywhere?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","123460257","As a European, it seems to me that the US is really just California and New York. Take them away and no one outside the US cares about the place. Why isn't the US more like Europe, with cultural richness and things of value and interest everywhere?","https://www.quora.com/As-a-European-it-seems-to-me-that-the-US-is-really-just-California-and-New-York-Take-them-away-and-no-one-outside-the-US-cares-about-the-place-Why-isnt-the-US-more-like-Europe-with-cultural-richness-and-things-of"
"188","2018-03-23T04:51:59.258Z","UXVlc3Rpb25AMDoyNTY0MzA0Nw==","{""sections"": [{""spans"": [{""text"": ""Who would win a trade war between China and America?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","25643047","Who would win a trade war between China and America?","https://www.quora.com/Who-would-win-a-trade-war-between-China-and-America"
"229","2016-07-04T19:47:23.386Z","UXVlc3Rpb25AMDo5MDQ3MzIw","{""sections"": [{""spans"": [{""text"": ""What is the root cause of mass gun violence in the US, and how should it be solved?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","9047320","What is the root cause of mass gun violence in the US, and how should it be solved?","https://www.quora.com/What-is-the-root-cause-of-mass-gun-violence-in-the-US-and-how-should-it-be-solved"
"206","2017-06-17T21:02:46.115Z","UXVlc3Rpb25AMDoxNjI1ODIwNw==","{""sections"": [{""spans"": [{""text"": ""Is the health care system in Europe horrible and far inferior to the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","16258207","Is the health care system in Europe horrible and far inferior to the US?","https://www.quora.com/Is-the-health-care-system-in-Europe-horrible-and-far-inferior-to-the-US"
"122","2014-12-21T02:19:22.025Z","UXVlc3Rpb25AMDoyOTQ0MTg1","{""sections"": [{""spans"": [{""text"": ""What happens if the U.S. dollar loses its status as the world's major reserve currency?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","2944185","What happens if the U.S. dollar loses its status as the world's major reserve currency?","https://www.quora.com/What-happens-if-the-U-S-dollar-loses-its-status-as-the-worlds-major-reserve-currency"
"93","2014-11-15T21:01:51.131Z","UXVlc3Rpb25AMDoyNzQyNTQ3","{""sections"": [{""spans"": [{""text"": ""What could kill us so quickly that we wouldn't even notice?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","2742547","What could kill us so quickly that we wouldn't even notice?","https://www.quora.com/What-could-kill-us-so-quickly-that-we-wouldnt-even-notice"
"662","2020-08-27T14:37:12.512Z","UXVlc3Rpb25AMDo3Njk4Njc5Mg==","{""sections"": [{""spans"": [{""text"": ""Will Joe Biden be the worst president the US has ever had?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","76986792","Will Joe Biden be the worst president the US has ever had?","https://www.quora.com/Will-Joe-Biden-be-the-worst-president-the-US-has-ever-had"
"152","2014-12-02T03:09:10.120Z","UXVlc3Rpb25AMDoyODM2NDcy","{""sections"": [{""spans"": [{""text"": ""Do billionaires know something that normal people don't?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","2836472","Do billionaires know something that normal people don't?","https://www.quora.com/Do-billionaires-know-something-that-normal-people-dont"
"211","2017-08-27T06:48:14.530Z","UXVlc3Rpb25AMDoxODM2MDEwNg==","{""sections"": [{""spans"": [{""text"": ""Are US citizens aware that many Europeans don't consider the US as a real democracy anymore?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","18360106","Are US citizens aware that many Europeans don't consider the US as a real democracy anymore?","https://www.quora.com/Are-US-citizens-aware-that-many-Europeans-dont-consider-the-US-as-a-real-democracy-anymore"
"66","2015-09-09T15:56:10.780Z","UXVlc3Rpb25AMDo1MjE0MzIz","{""sections"": [{""spans"": [{""text"": ""What is the process for a Leave Request from the US Army?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","5214323","What is the process for a Leave Request from the US Army?","https://www.quora.com/What-is-the-process-for-a-Leave-Request-from-the-US-Army"
"197","2017-05-11T15:47:38.034Z","UXVlc3Rpb25AMDoxNTEyMDMzNA==","{""sections"": [{""spans"": [{""text"": ""Was President Obama ever known to have read the US Constitution?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","15120334","Was President Obama ever known to have read the US Constitution?","https://www.quora.com/Was-President-Obama-ever-known-to-have-read-the-US-Constitution"
"105","2016-02-17T10:04:58.794Z","UXVlc3Rpb25AMDo2OTk2NDI5","{""sections"": [{""spans"": [{""text"": ""Does technology makes us alone?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","6996429","Does technology makes us alone?","https://www.quora.com/Does-technology-makes-us-alone"
"187","2015-04-19T06:26:42.312Z","UXVlc3Rpb25AMDozODAyMDcx","{""sections"": [{""spans"": [{""text"": ""What makes us who we are?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3802071","What makes us who we are?","https://www.quora.com/What-makes-us-who-we-are"
"240","2018-07-17T01:35:57.679Z","UXVlc3Rpb25AMDozMTQ1MzA5Ng==","{""sections"": [{""spans"": [{""text"": ""What should you never say at the US-Canada border?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","31453096","What should you never say at the US-Canada border?","https://www.quora.com/What-should-you-never-say-at-the-US-Canada-border"
"7","2020-09-12T18:34:59.991Z","UXVlc3Rpb25AMDo3Nzc4NTk0Mw==","{""sections"": [{""spans"": [{""text"": ""If Germany won World War 2, (Britain made peace, Soviets surrendered, US didn\u2019t join) what would Western Europe\u2019s border be like?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","77785943","If Germany won World War 2, (Britain made peace, Soviets surrendered, US didn’t join) what would Western Europe’s border be like?","https://www.quora.com/If-Germany-won-World-War-2-Britain-made-peace-Soviets-surrendered-US-didn-t-join-what-would-Western-Europe-s-border-be-like"
"234","2012-06-30T00:12:59.754Z","UXVlc3Rpb25AMDo2OTU2MzA=","{""sections"": [{""spans"": [{""text"": ""Is it inevitable that China will surpass the US as a world power?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","695630","Is it inevitable that China will surpass the US as a world power?","https://www.quora.com/Is-it-inevitable-that-China-will-surpass-the-US-as-a-world-power"
"140","2014-07-17T20:09:28.918Z","UXVlc3Rpb25AMDoyMTg0Mjcw","{""sections"": [{""spans"": [{""text"": ""In the event of a US - China military conflict, how would the fact that the Chinese military has virtually no combat experience affect the outcome?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","2184270","In the event of a US - China military conflict, how would the fact that the Chinese military has virtually no combat experience affect the outcome?","https://www.quora.com/In-the-event-of-a-US-China-military-conflict-how-would-the-fact-that-the-Chinese-military-has-virtually-no-combat-experience-affect-the-outcome"
"131","2015-03-01T16:14:42.076Z","UXVlc3Rpb25AMDozNDEyMTk4","{""sections"": [{""spans"": [{""text"": ""How do you pay for your MS from the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3412198","How do you pay for your MS from the US?","https://www.quora.com/How-do-you-pay-for-your-MS-from-the-US"
"158","2014-12-13T02:22:53.125Z","UXVlc3Rpb25AMDoyOTAxMjgx","{""sections"": [{""spans"": [{""text"": ""Is the U.S or the UK better academically and educationally?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","2901281","Is the U.S or the UK better academically and educationally?","https://www.quora.com/Is-the-U-S-or-the-UK-better-academically-and-educationally"
"207","2015-05-22T16:40:57.057Z","UXVlc3Rpb25AMDo0MTEzNDA5","{""sections"": [{""spans"": [{""text"": ""Why do speakers of British English insist on using fake adjectival forms of US states when using states as adjectives? E.g. no speaker of US English would say \u201cCalifornian oranges.\u201d It's \u201cCalifornia oranges.\u201d"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","4113409","Why do speakers of British English insist on using fake adjectival forms of US states when using states as adjectives? E.g. no speaker of US English would say “Californian oranges.” It's “California oranges.”","https://www.quora.com/Why-do-speakers-of-British-English-insist-on-using-fake-adjectival-forms-of-US-states-when-using-states-as-adjectives-E-g-no-speaker-of-US-English-would-say-%E2%80%9CCalifornian-oranges-%E2%80%9D-Its-%E2%80%9CCalifornia-oranges-%E2%80%9D"
"545","2017-03-17T20:51:43.265Z","UXVlc3Rpb25AMDoxMzY4OTEzOA==","{""sections"": [{""spans"": [{""text"": ""If God created us and we respect Him, then who created God?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","13689138","If God created us and we respect Him, then who created God?","https://www.quora.com/If-God-created-us-and-we-respect-Him-then-who-created-God"
"880","2014-06-14T20:06:12.068Z","UXVlc3Rpb25AMDoyMDQ5MTc3","{""sections"": [{""spans"": [{""text"": ""What should I absolutely not do when visiting the USA?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","2049177","What should I absolutely not do when visiting the USA?","https://www.quora.com/What-should-I-absolutely-not-do-when-visiting-the-USA"
"32","2013-07-18T16:54:53.720Z","UXVlc3Rpb25AMDoxMjMzMjk4","{""sections"": [{""spans"": [{""text"": ""Is it better to do a MS in US or a MS in Germany?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1233298","Is it better to do a MS in US or a MS in Germany?","https://www.quora.com/Is-it-better-to-do-a-MS-in-US-or-a-MS-in-Germany"
"114","2014-02-14T17:48:55.208Z","UXVlc3Rpb25AMDoxNjM2MjEx","{""sections"": [{""spans"": [{""text"": ""What is the relationship like between the United States and China?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1636211","What is the relationship like between the United States and China?","https://www.quora.com/What-is-the-relationship-like-between-the-United-States-and-China"
